customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1581-RHUWL,Female,0,No,No,41,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),25.13,1030.33,No
1533-KNYYR,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),108.59,2063.21,No
7715-ZHEEY,Male,1,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,46.23,2126.58,No
4742-UHBPH,Female,0,Yes,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,85.69,5655.54,No
6076-RKJCZ,Female,0,No,No,54,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.62,5325.48,No
8969-QEQGN,Male,1,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.8,5691.6,No
3957-BWSWL,Male,1,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.9,3523.8,No
4179-SHHAU,Female,1,No,Yes,44,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,70.54,3103.76,No
3231-MFSXS,Female,0,Yes,Yes,51,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),44.48,2268.48,No
0948-QQOPY,Female,1,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,112.29,7860.3,No
1310-DXJQL,Male,1,Yes,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.03,340.12,Yes
5244-FVQCP,Female,1,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.35,2861.1,Yes
8284-VWHZH,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.12,506.88,Yes
1116-QPNFJ,Male,1,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),36.55,2046.8,No
8470-QSIGP,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.93,6995.1,No
7435-JOKML,Male,0,Yes,No,58,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,70.85,4109.3,No
5059-IIBNZ,Male,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,41.5,1203.5,Yes
7199-YDQFH,Male,1,No,No,50,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,95.92,4796.0,No
8909-GKMZK,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,97.21,2721.88,No
4108-RARUJ,Female,1,Yes,Yes,11,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.88,680.68,Yes
0718-KUXZG,Male,1,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),93.05,4094.2,No
4855-NJXGF,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,76.94,230.82,No
7631-GSBFW,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,24.08,361.2,No
9866-KBDZL,Female,1,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),84.35,4554.9,No
8993-HKPXL,Male,1,No,Yes,54,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,32.33,1745.82,No
4387-AYNUU,Male,0,Yes,Yes,3,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,34.35,103.05,No
8636-CDQYH,Male,1,No,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),40.57,2474.77,No
4903-XBVKQ,Male,0,Yes,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),63.73,4397.37,No
3124-FQDUH,Male,0,Yes,No,15,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.98,1214.7,No
3404-AEKAI,Female,0,Yes,Yes,47,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,73.87,3471.89,Yes
3838-GHGTC,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.32,1001.92,No
9412-XKMAE,Female,1,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,30.2,90.6,No
0349-ESUJU,Male,1,Yes,Yes,64,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),108.92,6970.88,No
0639-UJYYK,Male,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.3,1343.1,No
9931-PSACA,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),102.73,4520.12,No
4167-ASZQZ,Male,0,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,93.06,3257.1,No
9019-MSHOQ,Female,1,No,Yes,23,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),26.84,617.32,No
8717-KJWZX,Female,0,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,73.12,1535.52,No
5784-MASVL,Female,1,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,105.2,5260.0,No
4301-GYVAT,Male,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,108.47,6182.79,No
4176-UPCSU,Male,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,57.38,2754.24,No
7531-YPSRW,Male,1,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.73,347.3,No
0344-KFDEU,Female,1,No,No,26,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,30.51,793.26,Yes
0632-IVFLW,Female,1,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),85.72,2571.6,No
7976-OQDOS,Male,0,Yes,No,42,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.33,3205.86,No
5616-DMDJO,Male,1,No,Yes,71,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),42.47,3015.37,Yes
0601-ZKYFG,Male,1,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,84.38,506.28,No
8321-LGVIV,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),67.37,2694.8,No
4890-CXKWY,Male,1,No,Yes,23,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,88.17,2027.91,No
9484-WMYHF,Male,0,Yes,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,62.79,3327.87,No
2060-EAUFG,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,111.39,222.78,No
0236-OTQBZ,Male,0,No,Yes,33,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.94,3100.02,No
5442-NUIFR,Male,1,Yes,Yes,2,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,97.41,194.82,No
0491-WYYKY,Female,1,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),72.09,576.72,No
9795-GDDIS,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),62.18,2922.46,No
3203-SLJUS,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,88.13,5816.58,No
7971-IUIZB,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),58.93,942.88,No
6998-BSHYW,Male,0,No,No,42,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),34.37,1443.54,No
5219-FPKOW,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.8,777.6,Yes
5305-NPACK,Male,1,No,Yes,34,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),70.44,2394.96,No
9810-UMNZF,Female,1,Yes,No,66,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,56.53,3730.98,No
1296-QGXHL,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,90.6,1449.6,No
4160-QMIYQ,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.88,1138.56,Yes
9184-FJQZV,Female,0,Yes,No,43,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.2,3534.6,No
4849-HBNSR,Male,1,Yes,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,106.7,6615.4,No
5482-TJBRQ,Female,1,Yes,No,59,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,81.75,4823.25,Yes
7360-ZRDTB,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,89.09,1692.71,Yes
0413-NESBX,Male,0,No,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,88.26,4324.74,No
0753-HUZSB,Male,1,Yes,Yes,61,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,66.18,4036.98,No
8967-BEYSL,Male,1,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.36,1083.24,Yes
4904-WYFBH,Male,1,No,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),44.53,1647.61,No
1331-BOIMJ,Male,0,Yes,Yes,28,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,46.35,1297.8,No
3849-YPDQX,Female,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),61.43,2702.92,No
1572-VBROD,Male,0,Yes,Yes,49,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,47.74,2339.26,No
2924-IYFZG,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,83.64,4182.0,No
7145-UVQJL,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,114.77,5968.04,No
5656-TGSOU,Female,0,No,Yes,60,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),103.37,6202.2,No
2563-LHCYF,Male,0,No,Yes,69,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,55.78,3848.82,No
7368-XONOY,Female,1,No,Yes,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),38.98,2416.76,No
5808-RRDUT,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,41.22,2926.62,Yes
4232-CWLHM,Female,0,No,Yes,54,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,107.86,5824.44,No
2119-JUTSP,Female,0,No,Yes,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),81.85,3765.1,No
8022-MRPYM,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,39.58,39.58,No
9013-TDCLS,Male,0,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.99,293.93,No
1293-JNOAM,Female,1,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.04,1105.84,No
2361-LNIOS,Male,1,No,No,55,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),49.05,2697.75,No
9998-ROXMD,Male,0,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,91.49,5580.89,No
4649-HWKFB,Male,1,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.38,2005.08,No
8375-FNOLO,Male,0,Yes,Yes,58,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),66.09,3833.22,No
1772-KXBHY,Male,0,Yes,No,26,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,36.44,947.44,No
1630-NKOZW,Male,0,No,Yes,13,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,43.65,567.45,Yes
8623-XTUNP,Male,0,No,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.9,4835.6,No
6628-NZKYY,Male,1,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,22.87,846.19,No
7074-IPPZC,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,71.32,1711.68,No
2296-VOSUO,Female,0,Yes,No,14,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),32.71,457.94,No
9016-YANPM,Male,0,Yes,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),35.92,682.48,Yes
7453-OCOVK,Female,1,Yes,No,14,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,83.57,1169.98,No
9043-ZPODE,Male,0,No,No,59,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),26.98,1591.82,Yes
1813-PMKRF,Male,1,Yes,No,14,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,66.35,928.9,No
0734-LUVRT,Male,1,No,Yes,52,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,99.96,5197.92,No
6405-CEAZR,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),115.22,6682.76,Yes
2588-RKIKH,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),104.93,734.51,No
2187-FWMWT,Male,0,Yes,Yes,67,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),90.45,6060.15,No
2329-NIJBH,Female,0,No,No,54,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),117.63,6352.02,No
9931-HDQEP,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.65,951.15,No
3024-XXJSO,Female,0,Yes,Yes,38,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,116.13,4412.94,No
1081-NXOJX,Female,1,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,73.56,1250.52,No
2528-COOQJ,Female,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,73.91,5173.7,No
8442-IXQKK,Male,1,Yes,Yes,22,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.06,1387.32,No
3970-JELLJ,Female,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,39.71,1508.98,No
2771-GFEIW,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,83.15,498.9,No
4591-ADRGN,Male,0,No,Yes,20,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),42.69,853.8,No
6325-WBTYG,Male,1,No,Yes,56,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),71.14,3983.84,Yes
7369-UTLSY,Male,1,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.46,1057.34,No
3664-VYQCV,Female,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,59.46,356.76,No
8672-ZRTDA,Male,1,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,67.61,4665.09,No
1662-VORNF,Female,0,Yes,No,65,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,103.35,6717.75,No
2199-PYKCU,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,39.01,1989.51,Yes
4951-YJKMN,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,118.36,710.16,No
9834-URESP,Female,0,No,Yes,17,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),26.75,454.75,No
3187-CYOYN,Male,0,Yes,Yes,50,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.2,4260.0,Yes
1686-PTEQT,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),34.98,2133.78,No
6171-VQHTA,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,67.43,269.72,No
1833-CWEEV,Female,1,No,No,69,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.01,7728.69,No
0504-FALFN,Male,1,No,Yes,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,96.56,2317.44,No
5787-QAIKW,Female,1,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),79.66,1832.18,No
7807-ISBQB,Female,1,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),54.19,2763.69,No
1172-ZOMXX,Female,1,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,112.62,7545.54,No
3376-DMBQU,Male,1,No,Yes,56,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),111.25,6230.0,No
1909-EPWCY,Female,0,No,Yes,28,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.76,2289.28,No
3871-WBDHL,Male,1,No,No,17,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,114.7,1949.9,No
7483-NUQOE,Male,1,Yes,Yes,4,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,110.9,443.6,No
6538-RCVVL,Male,0,No,No,57,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.63,2999.91,No
8340-ZFGKH,Male,1,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,26.03,676.78,No
0334-QUESM,Male,1,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),93.2,5592.0,No
9440-PRSMC,Male,1,Yes,Yes,33,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),100.46,3315.18,No
1072-PUIYS,Female,1,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),92.39,4249.94,No
1485-UFQWR,Female,0,No,No,15,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),70.18,1052.7,Yes
5766-RJFCT,Female,0,No,No,54,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,33.61,1814.94,No
8316-OBAOI,Male,1,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),65.81,3816.98,No
8684-CSPHH,Male,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,107.73,5063.31,No
7637-OYXYN,Female,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,59.82,3110.64,No
2489-JLLSH,Female,0,Yes,No,44,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),75.0,3300.0,No
3615-LHGHZ,Male,1,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.38,847.26,No
7070-LZHCR,Male,1,No,No,64,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,31.31,2003.84,Yes
8276-EWIRL,Female,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,60.32,1508.0,No
9116-QGHBC,Female,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.64,838.8,No
4035-MZCME,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),43.72,2885.52,No
7698-LHZMV,Female,1,No,Yes,58,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.65,6823.7,No
1222-VNMNK,Male,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),62.52,1375.44,No
0250-WCBXR,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),81.34,5205.76,No
4817-YBALZ,Female,1,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,96.99,6789.3,No
9413-KEDBQ,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,32.4,2008.8,No
7907-BWXIB,Male,0,Yes,Yes,30,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,30.38,911.4,No
5596-VKWXF,Male,1,Yes,Yes,4,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),48.44,193.76,No
1287-HLAMD,Female,1,No,Yes,13,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,63.3,822.9,Yes
6923-JOCQD,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,115.34,576.7,No
1923-IPULB,Male,0,Yes,No,41,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),42.21,1730.61,No
2625-BKXPH,Male,1,Yes,No,33,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.16,3206.28,No
1289-BDVUN,Female,1,No,Yes,38,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),107.07,4068.66,Yes
7383-GAPYV,Female,1,No,No,58,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,42.55,2467.9,No
7560-NSFNC,Male,1,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),35.49,248.43,Yes
9004-KQPWE,Female,1,Yes,Yes,3,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,96.19,288.57,No
8462-ADJIB,Male,1,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.99,1024.59,Yes
1481-VAWPB,Male,0,No,No,71,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,69.93,4965.03,No
3365-ZVTDI,Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),86.61,3031.35,No
5532-FUCIW,Male,0,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,80.71,564.97,No
0321-ZIDHF,Female,0,No,Yes,10,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,102.21,1022.1,No
3609-MCDLQ,Male,0,No,Yes,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),76.02,2964.78,No
